FCS_HEADER_ID	EXPERIMENT_ACCESSION	EXPSAMPLE_ACCESSION	FILE_INFO_ID	FCS_FILENAME	FCS_VERSION	COMPENSATION_FLAG	PANEL_REPORTED	PANEL_PREFERRED	NUMBER_OF_EVENTS	MINIMUM_INTENSITY	MAXIMUM_INTENSITY	NUMBER_OF_MARKERS	FCS_HEADER_TEXT
134552	EXP3727	ES89227	68802	10303132.001.fcs	1	N	Forward Scatter|Side Scatter|Anti-HLA-DR FITC|PE CD123|PP CD3 14 19 56|APC CD11C		200000	0	1023	6	
98888	EXP3727	ES89228	68794	10303131.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
105268	EXP3727	ES89229	68790	10303131.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
103733	EXP3727	ES89230	68796	10303131.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
112880	EXP3727	ES89231	68786	10303131.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
120460	EXP3727	ES89232	68792	10303131.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
88984	EXP3727	ES89233	68788	10303131.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
141687	EXP3727	ES89234	68798	10303131.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
118689	EXP3727	ES89235	68800	10303131.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
116208	EXP3727	ES89236	66150	10163142.001.fcs	1	N	Forward Scatter|Side Scatter|Anti-HLA-DR FITC|PE CD123|PP CD3 14 19 56|APC CD11C		200000	0	1023	6	
120488	EXP3727	ES89237	66142	10163141.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
91414	EXP3727	ES89238	66138	10163141.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
118003	EXP3727	ES89239	66144	10163141.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
137499	EXP3727	ES89240	66134	10163141.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
119480	EXP3727	ES89241	66140	10163141.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
106382	EXP3727	ES89242	66136	10163141.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
143132	EXP3727	ES89243	66146	10163141.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
119602	EXP3727	ES89244	66148	10163141.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
95842	EXP3727	ES89245	66204	10163172.001.fcs	1	N	Forward Scatter|Side Scatter|Anti-HLA-DR FITC|PE CD123|PP CD3 14 19 56|APC CD11C		200000	0	1023	6	
113505	EXP3727	ES89246	66196	10163171.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
90054	EXP3727	ES89247	66192	10163171.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
76689	EXP3727	ES89248	66198	10163171.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
78944	EXP3727	ES89249	66188	10163171.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
127595	EXP3727	ES89250	66194	10163171.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
133234	EXP3727	ES89251	66190	10163171.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
79783	EXP3727	ES89252	66200	10163171.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
95956	EXP3727	ES89253	66202	10163171.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
150354	EXP3727	ES89256	66516	10203171.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
122489	EXP3727	ES89257	66512	10203171.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
133603	EXP3727	ES89258	66514	10203171.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
82611	EXP3727	ES89263	68640	10273252.001.fcs	1	N	Forward Scatter|Side Scatter|Anti-HLA-DR FITC|PE CD123|PP CD3 14 19 56|APC CD11C		176475	0	1023	6	
98690	EXP3727	ES89264	68632	10273251.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
138417	EXP3727	ES89265	68628	10273251.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
81135	EXP3727	ES89266	68634	10273251.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
80086	EXP3727	ES89267	68624	10273251.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
78794	EXP3727	ES89268	68630	10273251.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
101513	EXP3727	ES89269	68626	10273251.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
81388	EXP3727	ES89270	68636	10273251.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
84164	EXP3727	ES89271	68638	10273251.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
77710	EXP3727	ES89272	66438	10203122.001.fcs	1	N	Forward Scatter|Side Scatter|Anti-HLA-DR FITC|PE CD123|PP CD3 14 19 56|APC CD11C		200000	0	1023	6	
90377	EXP3727	ES89273	66430	10203121.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
77351	EXP3727	ES89274	66426	10203121.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
126328	EXP3727	ES89275	66432	10203121.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
110796	EXP3727	ES89276	66422	10203121.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
110795	EXP3727	ES89277	66428	10203121.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
117194	EXP3727	ES89278	66424	10203121.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
134828	EXP3727	ES89279	66434	10203121.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
103581	EXP3727	ES89280	66436	10203121.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
95432	EXP3727	ES89281	68736	10293092.001.fcs	1	N	Forward Scatter|Side Scatter|Anti-HLA-DR FITC|PE CD123|PP CD3 14 19 56|APC CD11C		95010	0	1023	6	
91278	EXP3727	ES89282	68728	10293091.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
127102	EXP3727	ES89283	68724	10293091.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
93475	EXP3727	ES89284	68730	10293091.006.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD161		20000	0	1023	6	
89991	EXP3727	ES89285	68720	10293091.001.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RA		20000	0	1023	6	
130672	EXP3727	ES89286	68726	10293091.004.fcs	1	N	FSC|SSC|FITC CD4|PE CD25|PP CD3|APC CD45RO		20000	0	1023	6	
148590	EXP3727	ES89287	68722	10293091.002.fcs	1	N	FSC|SSC|FITC CD4|PE CXCR3|PP CD8|APC CCR5		20000	0	1023	6	
100909	EXP3727	ES89288	68732	10293091.007.fcs	1	N	FSC|SSC|FITC CD56|PE CXCR3|PP CD3|APC CCR5		20000	0	1023	6	
82956	EXP3727	ES89289	68734	10293091.008.fcs	1	N	FSC|SSC|AUTO1|AUTO2|AUTO3|AUTO4		20000	0	1023	6	
104666	EXP3727	ES89290	66258	10173092.001.fcs	1	N	Forward Scatter|Side Scatter|Anti-HLA-DR FITC|PE CD123|PP CD3 14 19 56|APC CD11C		150915	0	1023	6	
145969	EXP3727	ES89291	66250	10173091.005.fcs	1	N	FSC|SSC|FITC CD14|PE CD23|PP CD3|APC CD19		20000	0	1023	6	
124034	EXP3727	ES89292	66246	10173091.003.fcs	1	N	FSC|SSC|FITC CD4|PE CCR3|PP CD8|APC CCR4		20000	0	1023	6	
